FRAME,NAME,MASS,VELOCITY,ACCELERATION,POSITION
126,Mercury,3.285e+23,(-5636.72,-49065.3,0),(0.0426831,-0.00512538,0),(-5.56591e+10,2.38767e+09,0)
126,Venus,4.867e+24,(13881.4,-31956.1,0),(0.010299,0.00446207,0),(-9.85903e+10,-4.59938e+10,0)
126,Earth,5.972e+24,(-24577.9,-17218.3,0),(0.00343526,-0.00494608,0),(-8.68193e+10,1.2046e+11,0)
126,Mars,6.39e+23,(-22231.6,9684.27,0),(-0.00106288,-0.00236609,0),(9.07817e+10,2.07202e+11,0)
127,Sun,1.989e+30,(0.0442585,0.32592,0),(-4.21652e-08,4.12846e-09,0),(1.28249e+06,1.78785e+06,0)
127,Mercury,3.285e+23,(-1944.69,-49223.5,0),(0.0427319,-0.00183176,0),(-5.58271e+10,-1.86525e+09,0)
127,Venus,4.867e+24,(14759.6,-31546.4,0),(0.0101643,0.00474195,0),(-9.73151e+10,-4.87195e+10,0)
127,Earth,5.972e+24,(-24273.8,-17640.3,0),(0.00352053,-0.00488454,0),(-8.89165e+10,1.18936e+11,0)
127,Mars,6.39e+23,(-22321.5,9478.97,0),(-0.00104106,-0.00237613,0),(8.88531e+10,2.08021e+11,0)
128,Sun,1.989e+30,(0.0406261,0.326156,0),(-4.20424e-08,2.73041e-09,0),(1.286e+06,1.81603e+06,0)
128,Mercury,3.285e+23,(1729.11,-49100.7,0),(0.0425208,0.00142196,0),(-5.56777e+10,-6.10755e+09,0)
128,Venus,4.867e+24,(15625.5,-31112.9,0),(0.0100223,0.00501765,0),(-9.5965e+10,-5.14076e+10,0)
128,Earth,5.972e+24,(-23962.3,-18056.9,0),(0.00360467,-0.00482152,0),(-9.09869e+10,1.17376e+11,0)
128,Mars,6.39e+23,(-22409.6,9272.82,0),(-0.00101913,-0.00238596,0),(8.6917e+10,2.08822e+11,0)
129,Sun,1.989e+30,(0.0370096,0.326273,0),(-4.1857e-08,1.34864e-09,0),(1.2892e+06,1.84422e+06,0)
129,Mercury,3.285e+23,(5363.03,-48701.9,0),(0.0420592,0.0046149,0),(-5.52143e+10,-1.03154e+10,0)
129,Venus,4.867e+24,(16478.5,-30656,0),(0.00987294,0.00528898,0),(-9.45413e+10,-5.40563e+10,0)
129,Earth,5.972e+24,(-23643.7,-18467.9,0),(0.00368764,-0.00475705,0),(-9.30297e+10,1.1578e+11,0)
129,Mars,6.39e+23,(-22495.7,9065.84,0),(-0.000997108,-0.0023956,0),(8.49733e+10,2.09606e+11,0)
130,Sun,1.989e+30,(0.0334144,0.326271,0),(-4.1611e-08,-1.31801e-11,0),(1.29208e+06,1.87241e+06,0)
130,Mercury,3.285e+23,(8936.36,-48034.3,0),(0.041358,0.00772785,0),(-5.44422e+10,-1.44656e+10,0)
130,Venus,4.867e+24,(17318,-30175.9,0),(0.00971649,0.00555577,0),(-9.3045e+10,-5.66635e+10,0)
130,Earth,5.972e+24,(-23318,-18873.2,0),(0.00376944,-0.00469114,0),(-9.50444e+10,1.1415e+11,0)
130,Mars,6.39e+23,(-22580,8858.05,0),(-0.000974992,-0.00240503,0),(8.30224e+10,2.10371e+11,0)
131,Sun,1.989e+30,(0.0298455,0.326155,0),(-4.13068e-08,-1.35167e-09,0),(1.29466e+06,1.90059e+06,0)
131,Mercury,3.285e+23,(12429.5,-47106,0),(0.0404295,0.0107434,0),(-5.33683e+10,-1.85355e+10,0)
131,Venus,4.867e+24,(18143.4,-29673.3,0),(0.00955305,0.00581784,0),(-9.14774e+10,-5.92273e+10,0)
131,Earth,5.972e+24,(-22985.4,-19272.7,0),(0.00385003,-0.00462382,0),(-9.70303e+10,1.12485e+11,0)
131,Mars,6.39e+23,(-22662.3,8649.46,0),(-0.000952784,-0.00241426,0),(8.10644e+10,2.11118e+11,0)
132,Sun,1.989e+30,(0.0263077,0.325925,0),(-4.09469e-08,-2.66377e-09,0),(1.29694e+06,1.92875e+06,0)
132,Mercury,3.285e+23,(15823.9,-45927,0),(0.039287,0.0136459,0),(-5.20011e+10,-2.25036e+10,0)
132,Venus,4.867e+24,(18954.1,-29148.4,0),(0.00938277,0.00607502,0),(-8.98398e+10,-6.17457e+10,0)
132,Earth,5.972e+24,(-22645.9,-19666.2,0),(0.00392939,-0.0045551,0),(-9.89869e+10,1.10785e+11,0)
132,Mars,6.39e+23,(-22742.7,8440.08,0),(-0.000930485,-0.00242329,0),(7.90994e+10,2.11848e+11,0)
133,Sun,1.989e+30,(0.0228056,0.325584,0),(-4.05339e-08,-3.94674e-09,0),(1.29891e+06,1.95688e+06,0)
133,Mercury,3.285e+23,(19102.3,-44508.2,0),(0.0379449,0.0164217,0),(-5.03507e+10,-2.63491e+10,0)
133,Venus,4.867e+24,(19749.5,-28601.7,0),(0.0092058,0.00632714,0),(-8.81334e+10,-6.42169e+10,0)
133,Earth,5.972e+24,(-22299.6,-20053.8,0),(0.00400749,-0.00448502,0),(-1.00914e+11,1.09053e+11,0)
133,Mars,6.39e+23,(-22821.1,8229.95,0),(-0.000908098,-0.00243211,0),(7.71277e+10,2.12559e+11,0)
134,Sun,1.989e+30,(0.0193435,0.325134,0),(-4.00705e-08,-5.19812e-09,0),(1.30058e+06,1.98498e+06,0)
134,Mercury,3.285e+23,(22248.8,-42861.5,0),(0.0364177,0.0190587,0),(-4.84284e+10,-3.00523e+10,0)
134,Venus,4.867e+24,(20529,-28033.7,0),(0.0090223,0.00657406,0),(-8.63597e+10,-6.6639e+10,0)
134,Earth,5.972e+24,(-21946.8,-20435.1,0),(0.00408431,-0.0044136,0),(-1.0281e+11,1.07287e+11,0)
134,Mars,6.39e+23,(-22897.7,8019.07,0),(-0.000885623,-0.00244072,0),(7.51493e+10,2.13252e+11,0)
135,Sun,1.989e+30,(0.0159255,0.32458,0),(-3.95596e-08,-6.41578e-09,0),(1.30195e+06,2.01302e+06,0)
135,Mercury,3.285e+23,(25248.6,-40999.9,0),(0.0347206,0.0215468,0),(-4.62469e+10,-3.35947e+10,0)
135,Venus,4.867e+24,(21292.1,-27444.9,0),(0.00883241,0.0068156,0),(-8.45201e+10,-6.90102e+10,0)
135,Earth,5.972e+24,(-21587.3,-20810.1,0),(0.00415983,-0.00434086,0),(-1.04675e+11,1.05489e+11,0)
135,Mars,6.39e+23,(-22972.2,7807.47,0),(-0.000863065,-0.00244912,0),(7.31645e+10,2.13926e+11,0)
136,Sun,1.989e+30,(0.0125556,0.323924,0),(-3.9004e-08,-7.59787e-09,0),(1.30304e+06,2.04101e+06,0)
136,Mercury,3.285e+23,(28088.5,-38936.9,0),(0.0328687,0.0238773,0),(-4.38201e+10,-3.69589e+10,0)
136,Venus,4.867e+24,(22038.3,-26835.6,0),(0.00863631,0.00705162,0),(-8.2616e+10,-7.13288e+10,0)
136,Earth,5.972e+24,(-21221.5,-21178.8,0),(0.00423402,-0.00426683,0),(-1.06508e+11,1.03659e+11,0)
136,Mars,6.39e+23,(-23044.8,7595.16,0),(-0.000840423,-0.00245732,0),(7.11734e+10,2.14582e+11,0)
137,Sun,1.989e+30,(0.00923729,0.323168,0),(-3.84064e-08,-8.7428e-09,0),(1.30384e+06,2.06893e+06,0)
137,Mercury,3.285e+23,(30756.3,-36686.7,0),(0.0308773,0.0260434,0),(-4.11627e+10,-4.01286e+10,0)
137,Venus,4.867e+24,(22767,-26206.4,0),(0.00843415,0.00728197,0),(-8.06489e+10,-7.3593e+10,0)
137,Earth,5.972e+24,(-20849.4,-21540.9,0),(0.00430687,-0.00419153,0),(-1.0831e+11,1.01798e+11,0)
137,Mars,6.39e+23,(-23115.5,7382.15,0),(-0.0008177,-0.0024653,0),(6.91763e+10,2.1522e+11,0)
138,Sun,1.989e+30,(0.00597398,0.322317,0),(-3.77698e-08,-9.84923e-09,0),(1.30435e+06,2.09678e+06,0)
138,Mercury,3.285e+23,(33241.3,-34264.1,0),(0.0287614,0.0280394,0),(-3.82907e+10,-4.3089e+10,0)
138,Venus,4.867e+24,(23477.7,-25557.9,0),(0.0082261,0.00750651,0),(-7.86204e+10,-7.58012e+10,0)
138,Earth,5.972e+24,(-20471.1,-21896.5,0),(0.00437834,-0.00411499,0),(-1.10079e+11,9.99063e+10,0)
138,Mars,6.39e+23,(-23184.2,7168.48,0),(-0.000794899,-0.00247308,0),(6.71731e+10,2.1584e+11,0)
139,Sun,1.989e+30,(0.00276882,0.321374,0),(-3.70968e-08,-1.09161e-08,0),(1.30459e+06,2.12454e+06,0)
139,Mercury,3.285e+23,(35534,-31684.1,0),(0.0265355,0.0298613,0),(-3.52206e+10,-4.58265e+10,0)
139,Venus,4.867e+24,(24170,-24890.4,0),(0.00801231,0.00772511,0),(-7.65321e+10,-7.79518e+10,0)
139,Earth,5.972e+24,(-20086.8,-22245.3,0),(0.00444843,-0.00403723,0),(-1.11814e+11,9.79843e+10,0)
139,Mars,6.39e+23,(-23250.9,6954.15,0),(-0.00077202,-0.00248065,0),(6.51643e+10,2.1644e+11,0)
140,Sun,1.989e+30,(-0.000375299,0.320342,0),(-3.63902e-08,-1.19424e-08,0),(1.30456e+06,2.15222e+06,0)
140,Mercury,3.285e+23,(37626,-28962,0),(0.024214,0.0315059,0),(-3.19697e+10,-4.83289e+10,0)
140,Venus,4.867e+24,(24843.3,-24204.6,0),(0.00779297,0.00793762,0),(-7.43857e+10,-8.00431e+10,0)
140,Earth,5.972e+24,(-19696.5,-22587.3,0),(0.0045171,-0.00395828,0),(-1.13516e+11,9.60328e+10,0)
140,Mars,6.39e+23,(-23315.6,6739.19,0),(-0.000749067,-0.002488,0),(6.31498e+10,2.17023e+11,0)
141,Sun,1.989e+30,(-0.00345569,0.319225,0),(-3.56527e-08,-1.29275e-08,0),(1.30426e+06,2.1798e+06,0)
141,Mercury,3.285e+23,(39510.5,-26113.3,0),(0.0218106,0.0329715,0),(-2.8556e+10,-5.0585e+10,0)
141,Venus,4.867e+24,(25497.2,-23501,0),(0.00756825,0.00814394,0),(-7.21827e+10,-8.20735e+10,0)
141,Earth,5.972e+24,(-19300.4,-22922.4,0),(0.00458435,-0.00387817,0),(-1.15183e+11,9.40523e+10,0)
141,Mars,6.39e+23,(-23378.3,6523.61,0),(-0.00072604,-0.00249514,0),(6.11299e+10,2.17586e+11,0)
142,Sun,1.989e+30,(-0.00646991,0.318027,0),(-3.48867e-08,-1.38709e-08,0),(1.3037e+06,2.20728e+06,0)
142,Mercury,3.285e+23,(41181.3,-23153.4,0),(0.0193386,0.0342571,0),(-2.49979e+10,-5.25855e+10,0)
142,Venus,4.867e+24,(26131.3,-22780.1,0),(0.00733831,0.00834392,0),(-6.9925e+10,-8.40417e+10,0)
142,Earth,5.972e+24,(-18898.6,-23250.4,0),(0.00465014,-0.00379692,0),(-1.16816e+11,9.20434e+10,0)
142,Mars,6.39e+23,(-23439.1,6307.43,0),(-0.000702942,-0.00250206,0),(5.91048e+10,2.18131e+11,0)
143,Sun,1.989e+30,(-0.0094157,0.316751,0),(-3.40948e-08,-1.47722e-08,0),(1.30289e+06,2.23465e+06,0)
143,Mercury,3.285e+23,(42633.8,-20098.1,0),(0.0168106,0.0353625,0),(-2.13143e+10,-5.4322e+10,0)
143,Venus,4.867e+24,(26745,-22042.4,0),(0.00710333,0.00853746,0),(-6.76142e+10,-8.59462e+10,0)
143,Earth,5.972e+24,(-18491.3,-23571.4,0),(0.00471446,-0.00371456,0),(-1.18414e+11,9.00069e+10,0)
143,Mars,6.39e+23,(-23497.8,6090.67,0),(-0.000679775,-0.00250878,0),(5.70746e+10,2.18657e+11,0)
144,Sun,1.989e+30,(-0.012291,0.3154,0),(-3.32793e-08,-1.56311e-08,0),(1.30183e+06,2.2619e+06,0)
144,Mercury,3.285e+23,(43864,-16962.8,0),(0.0142387,0.0362883,0),(-1.75245e+10,-5.57876e+10,0)
144,Venus,4.867e+24,(27338,-21288.6,0),(0.00686349,0.00872444,0),(-6.52522e+10,-8.77855e+10,0)
144,Earth,5.972e+24,(-18078.6,-23885.1,0),(0.0047773,-0.00363112,0),(-1.19976e+11,8.79432e+10,0)
144,Mars,6.39e+23,(-23554.5,5873.35,0),(-0.000656541,-0.00251527,0),(5.50395e+10,2.19165e+11,0)
145,Sun,1.989e+30,(-0.0150941,0.313979,0),(-3.24425e-08,-1.64474e-08,0),(1.30052e+06,2.28902e+06,0)
145,Mercury,3.285e+23,(44869.2,-13762.9,0),(0.0116343,0.0370357,0),(-1.36478e+10,-5.69767e+10,0)
145,Venus,4.867e+24,(27909.9,-20519.3,0),(0.00661898,0.00890475,0),(-6.28408e+10,-8.95584e+10,0)
145,Earth,5.972e+24,(-17660.5,-24191.5,0),(0.00483863,-0.00354663,0),(-1.21502e+11,8.58531e+10,0)
145,Mars,6.39e+23,(-23609.2,5655.49,0),(-0.000633242,-0.00252155,0),(5.29996e+10,2.19654e+11,0)
146,Sun,1.989e+30,(-0.0178231,0.312491,0),(-3.15865e-08,-1.72211e-08,0),(1.29898e+06,2.31602e+06,0)
146,Mercury,3.285e+23,(45647.5,-10513.7,0),(0.00900841,0.0376065,0),(-9.70384e+09,-5.78851e+10,0)
146,Venus,4.867e+24,(28460.2,-19734.9,0),(0.00636996,0.00907829,0),(-6.03818e+10,-9.12635e+10,0)
146,Earth,5.972e+24,(-17237.3,-24490.6,0),(0.00489844,-0.00346111,0),(-1.22991e+11,8.37371e+10,0)
146,Mars,6.39e+23,(-23661.9,5437.1,0),(-0.00060988,-0.00252762,0),(5.09552e+10,2.20123e+11,0)
147,Sun,1.989e+30,(-0.0204768,0.31094,0),(-3.07136e-08,-1.79523e-08,0),(1.29721e+06,2.34289e+06,0)
147,Mercury,3.285e+23,(46198,-7230.3,0),(0.00637128,0.0380026,0),(-5.71233e+09,-5.85098e+10,0)
147,Venus,4.867e+24,(28988.7,-18936.1,0),(0.00611662,0.00924496,0),(-5.78772e+10,-9.28996e+10,0)
147,Earth,5.972e+24,(-16809,-24782.1,0),(0.0049567,-0.00337459,0),(-1.24443e+11,8.15959e+10,0)
147,Mars,6.39e+23,(-23712.6,5218.21,0),(-0.000586456,-0.00253347,0),(4.89065e+10,2.20574e+11,0)
148,Sun,1.989e+30,(-0.0230537,0.309329,0),(-2.98256e-08,-1.86409e-08,0),(1.29522e+06,2.36961e+06,0)
148,Mercury,3.285e+23,(46520.5,-3927.52,0),(0.00373271,0.0382267,0),(-1.69296e+09,-5.88491e+10,0)
148,Venus,4.867e+24,(29494.9,-18123.6,0),(0.00585916,0.00940466,0),(-5.53288e+10,-9.44655e+10,0)
148,Earth,5.972e+24,(-16375.8,-25066.1,0),(0.00501342,-0.00328711,0),(-1.25858e+11,7.94302e+10,0)
148,Mars,6.39e+23,(-23761.2,4998.83,0),(-0.000562974,-0.0025391,0),(4.68535e+10,2.21006e+11,0)
149,Sun,1.989e+30,(-0.0255528,0.307663,0),(-2.89245e-08,-1.92872e-08,0),(1.29301e+06,2.3962e+06,0)
149,Mercury,3.285e+23,(46615.7,-620.025,0),(0.00110199,0.0382812,0),(2.33464e+09,-5.89027e+10,0)
149,Venus,4.867e+24,(29978.6,-17297.8,0),(0.00559774,0.00955731,0),(-5.27387e+10,-9.596e+10,0)
149,Earth,5.972e+24,(-15937.9,-25342.5,0),(0.00506856,-0.00319869,0),(-1.27235e+11,7.72406e+10,0)
149,Mars,6.39e+23,(-23807.8,4778.99,0),(-0.000539435,-0.00254451,0),(4.47965e+10,2.21419e+11,0)
150,Sun,1.989e+30,(-0.0279731,0.305944,0),(-2.80123e-08,-1.98913e-08,0),(1.2906e+06,2.42263e+06,0)
150,Mercury,3.285e+23,(46485.1,2677.8,0),(-0.00151203,0.0381692,0),(6.35095e+09,-5.86713e+10,0)
150,Venus,4.867e+24,(30439.3,-16459.5,0),(0.00533257,0.00970282,0),(-5.01087e+10,-9.73821e+10,0)
150,Earth,5.972e+24,(-15495.4,-25611.1,0),(0.00512211,-0.00310935,0),(-1.28574e+11,7.50278e+10,0)
150,Mars,6.39e+23,(-23852.4,4558.69,0),(-0.00051584,-0.0025497,0),(4.27357e+10,2.21813e+11,0)
151,Sun,1.989e+30,(-0.0303137,0.304177,0),(-2.70907e-08,-2.04535e-08,0),(1.28798e+06,2.44891e+06,0)
151,Mercury,3.285e+23,(46130.8,5951.82,0),(-0.00410092,0.0378937,0),(1.03366e+10,-5.81571e+10,0)
151,Venus,4.867e+24,(30876.8,-15609.2,0),(0.00506381,0.0098411,0),(-4.7441e+10,-9.87307e+10,0)
151,Earth,5.972e+24,(-15048.3,-25872,0),(0.00517406,-0.00301914,0),(-1.29874e+11,7.27925e+10,0)
151,Mars,6.39e+23,(-23894.9,4337.97,0),(-0.000492193,-0.00255467,0),(4.06711e+10,2.22188e+11,0)
152,Sun,1.989e+30,(-0.032574,0.302365,0),(-2.61615e-08,-2.09739e-08,0),(1.28516e+06,2.47504e+06,0)
152,Mercury,3.285e+23,(45555.6,9188.18,0),(-0.00665661,0.037458,0),(1.42727e+10,-5.73632e+10,0)
152,Venus,4.867e+24,(31290.8,-14747.6,0),(0.00479168,0.00997209,0),(-4.47375e+10,-1.00005e+11,0)
152,Earth,5.972e+24,(-14596.9,-26125,0),(0.0052244,-0.00292807,0),(-1.31135e+11,7.05353e+10,0)
152,Mars,6.39e+23,(-23935.4,4116.84,0),(-0.000468495,-0.00255943,0),(3.86031e+10,2.22543e+11,0)
153,Sun,1.989e+30,(-0.0347536,0.300512,0),(-2.52263e-08,-2.1453e-08,0),(1.28216e+06,2.501e+06,0)
153,Mercury,3.285e+23,(44763.2,12373.3,0),(-0.00917133,0.0368651,0),(1.81402e+10,-5.62942e+10,0)
153,Venus,4.867e+24,(31681,-13875.4,0),(0.00451635,0.0100957,0),(-4.20002e+10,-1.01204e+11,0)
153,Earth,5.972e+24,(-14141.4,-26370,0),(0.00527311,-0.00283618,0),(-1.32357e+11,6.82569e+10,0)
153,Mars,6.39e+23,(-23973.8,3895.31,0),(-0.000444748,-0.00256396,0),(3.65318e+10,2.2288e+11,0)
154,Sun,1.989e+30,(-0.036852,0.29862,0),(-2.42869e-08,-2.18908e-08,0),(1.27898e+06,2.5268e+06,0)
154,Mercury,3.285e+23,(43757.7,15494,0),(-0.0116376,0.0361186,0),(2.19209e+10,-5.49555e+10,0)
154,Venus,4.867e+24,(32047.2,-12993.1,0),(0.00423801,0.0102119,0),(-3.92313e+10,-1.02326e+11,0)
154,Earth,5.972e+24,(-13681.7,-26607.1,0),(0.00532017,-0.0027435,0),(-1.33539e+11,6.5958e+10,0)
154,Mars,6.39e+23,(-24010.2,3673.41,0),(-0.000420954,-0.00256827,0),(3.44573e+10,2.23197e+11,0)
155,Sun,1.989e+30,(-0.038869,0.296695,0),(-2.33448e-08,-2.22879e-08,0),(1.27562e+06,2.55244e+06,0)
155,Mercury,3.285e+23,(42544,18537.1,0),(-0.014048,0.0352217,0),(2.55967e+10,-5.33539e+10,0)
155,Venus,4.867e+24,(32389.1,-12101.4,0),(0.00395687,0.0103206,0),(-3.64329e+10,-1.03372e+11,0)
155,Earth,5.972e+24,(-13218.1,-26836,0),(0.00536559,-0.00265006,0),(-1.34681e+11,6.36394e+10,0)
155,Mars,6.39e+23,(-24044.5,3451.16,0),(-0.000397116,-0.00257235,0),(3.23798e+10,2.23495e+11,0)
156,Sun,1.989e+30,(-0.0408045,0.294738,0),(-2.24018e-08,-2.26444e-08,0),(1.27209e+06,2.5779e+06,0)
156,Mercury,3.285e+23,(41127.4,21490.1,0),(-0.0163954,0.034178,0),(2.91501e+10,-5.14971e+10,0)
156,Venus,4.867e+24,(32706.4,-11200.9,0),(0.0036731,0.0104217,0),(-3.36071e+10,-1.0434e+11,0)
156,Earth,5.972e+24,(-12750.7,-27056.9,0),(0.00540934,-0.00255589,0),(-1.35783e+11,6.13017e+10,0)
156,Mars,6.39e+23,(-24076.8,3228.58,0),(-0.000373235,-0.00257622,0),(3.02996e+10,2.23774e+11,0)
157,Sun,1.989e+30,(-0.0426586,0.292754,0),(-2.14593e-08,-2.29609e-08,0),(1.26841e+06,2.60319e+06,0)
157,Mercury,3.285e+23,(39514.1,24340.5,0),(-0.0186729,0.0329909,0),(3.25641e+10,-4.93941e+10,0)
157,Venus,4.867e+24,(32999.1,-10292.4,0),(0.0033869,0.0105152,0),(-3.0756e+10,-1.05229e+11,0)
157,Earth,5.972e+24,(-12279.7,-27269.5,0),(0.00545141,-0.00246102,0),(-1.36844e+11,5.89456e+10,0)
157,Mars,6.39e+23,(-24106.9,3005.68,0),(-0.000349314,-0.00257986,0),(2.82168e+10,2.24034e+11,0)
158,Sun,1.989e+30,(-0.0444314,0.290747,0),(-2.05191e-08,-2.32375e-08,0),(1.26457e+06,2.62831e+06,0)
158,Mercury,3.285e+23,(37710.6,27076.3,0),(-0.0208733,0.0316641,0),(3.58223e+10,-4.70547e+10,0)
158,Venus,4.867e+24,(33266.8,-9376.5,0),(0.00309847,0.010601,0),(-2.78817e+10,-1.06039e+11,0)
158,Earth,5.972e+24,(-11805.2,-27473.9,0),(0.0054918,-0.00236547,0),(-1.37864e+11,5.65719e+10,0)
158,Mars,6.39e+23,(-24135.1,2782.48,0),(-0.000325354,-0.00258328,0),(2.61315e+10,2.24275e+11,0)
159,Sun,1.989e+30,(-0.0461234,0.288718,0),(-1.95827e-08,-2.34748e-08,0),(1.26058e+06,2.65326e+06,0)
159,Mercury,3.285e+23,(35724.3,29685.7,0),(-0.0229898,0.0302012,0),(3.89089e+10,-4.44899e+10,0)
159,Venus,4.867e+24,(33509.4,-8453.82,0),(0.002808,0.0106791,0),(-2.49865e+10,-1.06769e+11,0)
159,Earth,5.972e+24,(-11327.4,-27669.9,0),(0.00553049,-0.00226929,0),(-1.38843e+11,5.41812e+10,0)
159,Mars,6.39e+23,(-24161.1,2559.01,0),(-0.000301359,-0.00258648,0),(2.4044e+10,2.24496e+11,0)
160,Sun,1.989e+30,(-0.0477349,0.286673,0),(-1.86516e-08,-2.36733e-08,0),(1.25646e+06,2.67803e+06,0)
160,Mercury,3.285e+23,(33563,32157.2,0),(-0.0250153,0.028606,0),(4.18087e+10,-4.17115e+10,0)
160,Venus,4.867e+24,(33726.7,-7525.06,0),(0.00251569,0.0107495,0),(-2.20725e+10,-1.0742e+11,0)
160,Earth,5.972e+24,(-10846.4,-27857.6,0),(0.00556748,-0.0021725,0),(-1.3978e+11,5.17743e+10,0)
160,Mars,6.39e+23,(-24185.1,2335.28,0),(-0.000277329,-0.00258945,0),(2.19544e+10,2.24697e+11,0)
161,Sun,1.989e+30,(-0.0492665,0.284614,0),(-1.77276e-08,-2.38332e-08,0),(1.2522e+06,2.70262e+06,0)
161,Mercury,3.285e+23,(31235.1,34479.9,0),(-0.0269428,0.0268826,0),(4.45074e+10,-3.87324e+10,0)
161,Venus,4.867e+24,(33918.7,-6590.9,0),(0.00222173,0.0108121,0),(-1.91419e+10,-1.07989e+11,0)
161,Earth,5.972e+24,(-10362.3,-28036.9,0),(0.00560275,-0.00207513,0),(-1.40675e+11,4.93519e+10,0)
161,Mars,6.39e+23,(-24206.9,2111.32,0),(-0.000253267,-0.00259219,0),(1.98629e+10,2.2488e+11,0)
162,Sun,1.989e+30,(-0.0507191,0.282544,0),(-1.68123e-08,-2.39553e-08,0),(1.24782e+06,2.72703e+06,0)
162,Mercury,3.285e+23,(28749.8,36642.9,0),(-0.0287651,0.0250351,0),(4.69914e+10,-3.55665e+10,0)
162,Venus,4.867e+24,(34085.1,-5652,0),(0.00192631,0.0108669,0),(-1.6197e+10,-1.08477e+11,0)
162,Earth,5.972e+24,(-9875.32,-28207.8,0),(0.0056363,-0.00197722,0),(-1.41528e+11,4.69147e+10,0)
162,Mars,6.39e+23,(-24226.7,1887.13,0),(-0.000229175,-0.00259471,0),(1.77697e+10,2.25043e+11,0)
163,Sun,1.989e+30,(-0.0520935,0.280467,0),(-1.59072e-08,-2.404e-08,0),(1.24332e+06,2.75126e+06,0)
163,Mercury,3.285e+23,(26116.8,38636,0),(-0.0304751,0.0230681,0),(4.92479e+10,-3.22283e+10,0)
163,Venus,4.867e+24,(34225.9,-4709.05,0),(0.00162964,0.0109138,0),(-1.32399e+10,-1.08884e+11,0)
163,Earth,5.972e+24,(-9385.6,-28370.1,0),(0.00566812,-0.00187879,0),(-1.42339e+11,4.44636e+10,0)
163,Mars,6.39e+23,(-24244.5,1662.75,0),(-0.000205056,-0.00259701,0),(1.5675e+10,2.25187e+11,0)
164,Sun,1.989e+30,(-0.0533907,0.278386,0),(-1.50141e-08,-2.4088e-08,0),(1.23871e+06,2.77532e+06,0)
164,Mercury,3.285e+23,(23346.3,40449.2,0),(-0.0320654,0.0209862,0),(5.1265e+10,-2.87335e+10,0)
164,Venus,4.867e+24,(34341,-3762.73,0),(0.0013319,0.0109528,0),(-1.02728e+10,-1.09209e+11,0)
164,Earth,5.972e+24,(-8893.27,-28523.9,0),(0.00569821,-0.00177987,0),(-1.43108e+11,4.19991e+10,0)
164,Mars,6.39e+23,(-24260.1,1438.19,0),(-0.000180911,-0.00259908,0),(1.35789e+10,2.25311e+11,0)
165,Sun,1.989e+30,(-0.0546119,0.276303,0),(-1.41346e-08,-2.41001e-08,0),(1.23399e+06,2.79919e+06,0)
165,Mercury,3.285e+23,(20449.5,42073.1,0),(-0.0335286,0.0187947,0),(5.30319e+10,-2.50984e+10,0)
165,Venus,4.867e+24,(34430.3,-2813.72,0),(0.0010333,0.010984,0),(-7.29802e+09,-1.09453e+11,0)
165,Earth,5.972e+24,(-8398.5,-28669.1,0),(0.00572655,-0.0016805,0),(-1.43833e+11,3.95221e+10,0)
165,Mars,6.39e+23,(-24273.6,1213.47,0),(-0.000156743,-0.00260092,0),(1.14817e+10,2.25416e+11,0)
166,Sun,1.989e+30,(-0.0557585,0.274223,0),(-1.32705e-08,-2.40769e-08,0),(1.22917e+06,2.82288e+06,0)
166,Mercury,3.285e+23,(17437.8,43498.6,0),(-0.0348571,0.016499,0),(5.45385e+10,-2.13401e+10,0)
166,Venus,4.867e+24,(34493.7,-1862.69,0),(0.000734032,0.0110072,0),(-4.31777e+09,-1.09613e+11,0)
166,Earth,5.972e+24,(-7901.43,-28805.6,0),(0.00575314,-0.00158071,0),(-1.44516e+11,3.70333e+10,0)
166,Mars,6.39e+23,(-24285.1,988.611,0),(-0.000132553,-0.00260254,0),(9.38346e+09,2.25501e+11,0)
167,Sun,1.989e+30,(-0.0568319,0.272148,0),(-1.24235e-08,-2.40194e-08,0),(1.22426e+06,2.8464e+06,0)
167,Mercury,3.285e+23,(14323.7,44717.3,0),(-0.0360433,0.0141054,0),(5.5776e+10,-1.74765e+10,0)
167,Venus,4.867e+24,(34531.2,-910.349,0),(0.000434293,0.0110225,0),(-1.33427e+09,-1.09692e+11,0)
167,Earth,5.972e+24,(-7402.21,-28933.6,0),(0.00577798,-0.00148053,0),(-1.45155e+11,3.45334e+10,0)
167,Mars,6.39e+23,(-24294.4,763.632,0),(-0.000108345,-0.00260393,0),(7.28442e+09,2.25567e+11,0)
168,Sun,1.989e+30,(-0.0578337,0.270081,0),(-1.15953e-08,-2.39285e-08,0),(1.21926e+06,2.86973e+06,0)
168,Mercury,3.285e+23,(11120,45721.3,0),(-0.0370795,0.0116204,0),(5.67368e+10,-1.35262e+10,0)
168,Venus,4.867e+24,(34542.8,42.6329,0),(0.000134279,0.0110299,0),(1.65023e+09,-1.09688e+11,0)
168,Earth,5.972e+24,(-6901,-29052.8,0),(0.00580106,-0.00137999,0),(-1.45752e+11,3.20233e+10,0)
168,Mars,6.39e+23,(-24301.7,538.552,0),(-8.41192e-05,-0.00260509,0),(5.18475e+09,2.25614e+11,0)
169,Sun,1.989e+30,(-0.0587658,0.268024,0),(-1.07878e-08,-2.38054e-08,0),(1.21419e+06,2.89289e+06,0)
